topology_id,termination_status,pd_tot,objective,solve_time
25,1,13.056856199162182,547332.6166270355,0.0279998779296875
25,1,7.769561665706097,14738.208756921582,0.019999980926513672
25,1,5.269771583323611,7156.649668099532,0.020999908447265625
2,1,0.9718907499043802,974.2274237610627,0.00800013542175293
13,1,4.7779106845482975,5784.4591463397355,0.01699995994567871
22,1,12.966131264452436,29457.197665339565,0.011999845504760742
26,1,1.5284631659555739,1532.8965977016876,0.012000083923339844
26,1,9.063582346740356,1.2619320231942495e6,0.015999794006347656
26,1,10.654383149634402,2.082484281429031e6,0.01900005340576172
27,1,1.9656145947817611,1970.6463070100453,0.018999814987182617
27,1,10.032761414695075,489185.2975094546,0.020999908447265625
28,1,7.416254881335521,20225.439259108603,0.010999917984008789
28,1,5.409964772179407,13137.209937337875,0.01699995994567871
28,1,9.263346304332124,197733.3172461517,0.04399991035461426
28,1,6.7721213568923595,17679.193889337097,0.010999917984008789
29,1,6.211905002350141,14873.394651622131,0.01399993896484375
29,1,2.7176057956214326,2730.3163948350575,0.010999917984008789
29,1,0.03122963244674208,31.216844395478073,0.009999990463256836
29,1,6.144230436734121,14555.283953302122,0.013000011444091797
29,1,8.550072098594658,24214.189990800332,0.014999866485595703
30,1,0.10781455975017311,107.81801356910574,0.007999897003173828
30,1,6.721058343690491,24498.245236093007,0.013000011444091797
30,1,4.385439368735416,4454.5364455042845,0.014000177383422852
31,1,11.372453078260058,27365.08692259059,0.015000104904174805
31,1,5.984739023081099,9370.565902045715,0.015000104904174805
31,1,1.0681081800962695,1069.6765071874238,0.010999917984008789
31,1,3.652309314315815,3670.6268140604348,0.011999845504760742
32,1,3.8284433632600896,4569.475640121695,0.01399993896484375
32,1,1.2018701058792125,1205.4404590406598,0.009999990463256836
32,1,1.1171678748490206,1120.2406883595802,0.011999845504760742
32,1,7.158591368731405,14257.486760082036,0.013000011444091797
32,1,3.010651644808835,3338.0622956809857,0.013000011444091797
32,1,1.1476771568685398,1150.9205228953342,0.009000062942504883
32,1,7.284652220241347,14641.688282124682,0.013000011444091797
33,1,5.906351058692575,12569.489103965889,0.01100015640258789
33,1,6.36304648383661,13972.372422445404,0.005000114440917969
34,1,3.11532563203589,3132.243119994742,0.015000104904174805
34,1,7.599792588138128,1.4182350855039156e6,0.014000177383422852
34,1,4.375405534014288,7414.51437768204,0.014999866485595703
34,1,2.1517414215574253,2159.615017088737,0.014999866485595703
34,1,4.423732031398204,7734.37323094759,0.01399993896484375
34,1,1.4678159362849335,1471.3787476492425,0.010999917984008789
34,1,1.8242581809508474,1829.8232572903637,0.01100015640258789
35,1,5.143110363340235,7516.498358492811,0.010999917984008789
35,1,1.8552709476638989,1863.7923983124867,0.009999990463256836
36,1,0.9038072383838203,904.9108486505933,0.009999990463256836
36,1,0.29513323773325734,295.26540902173315,0.012000083923339844
36,1,6.690758048259821,11493.24132660299,0.015000104904174805
37,1,6.044246783584978,605668.3097849027,0.01699995994567871
37,1,1.6806451111535403,1686.9337625028413,0.026000022888183594
38,1,2.2974819854531763,2313.3862456468996,0.014999866485595703
38,1,9.294514978383006,19575.187156940476,0.02500009536743164
38,1,9.769224599621335,21274.95373060893,0.014999866485595703
38,1,5.994180333018866,9508.984350309658,0.01699995994567871
38,1,6.333437833422566,10619.447718037833,0.016000032424926758
38,1,0.5806211606721576,581.4558718813826,0.010999917984008789
39,1,11.834271542493344,26049.59890203208,0.010999917984008789
39,1,8.604951038179122,16271.304899580262,0.01399993896484375
39,1,3.5217933379837225,3549.548843577574,0.010999917984008789
39,1,10.492937904800037,21979.098100111438,0.010999917984008789
39,1,3.1877836162877253,3210.592631077223,0.01399993896484375
39,1,11.111798466525737,23871.725279576538,0.013000011444091797
39,1,6.517563385398111,8545.941448826197,0.015999794006347656
40,1,4.73701744079159,5008.152304146771,0.01900005340576172
40,1,0.7861390425906742,787.4133004656629,0.015000104904174805
40,1,5.821913245422615,6671.20741866599,0.015999794006347656
41,1,5.029549540832132,7715.153169218745,0.01699995994567871
41,1,2.8479800588538744,3053.675722595564,0.01699995994567871
41,1,5.1729632415298505,8294.616652055425,0.012999773025512695
42,1,7.577370468892924,115509.39811020943,0.03900003433227539
42,1,10.80918984341014,447478.51470739313,0.02700018882751465
42,1,7.152682974515203,18370.45479888166,0.01699995994567871
42,1,5.235132349369082,7646.729538643011,0.01699995994567871
42,1,4.634389531249567,5285.996495652926,0.016000032424926758
43,1,5.024168946963659,6843.98297225796,0.01900005340576172
43,1,6.2806245117904265,11794.060925331441,0.01900005340576172
43,1,0.1885424957387143,188.58067025840685,0.016000032424926758
44,1,4.790084697635882,5749.419906291417,0.020999908447265625
44,1,4.68689509615578,5439.356457045797,0.023999929428100586
44,1,9.225172972074837,19155.55871366883,0.026000022888183594
44,1,6.181024708616107,9948.35627816249,0.01900005340576172
44,1,4.05019300060064,4072.715545970449,0.018000125885009766
46,1,0.04850685047253958,48.49638263119761,0.016000032424926758
46,1,3.7315752790609222,3750.132827110035,0.020000219345092773
46,1,6.445402718376193,12575.494996277455,0.018000125885009766
46,1,9.516090102131873,703776.2514821731,0.023999929428100586
47,1,3.688684520042,7926.238841535697,0.021999835968017578
48,1,4.427625883016627,4913.861068516892,0.023000001907348633
48,1,6.188571848479998,10239.801899026303,0.02500009536743164
48,1,9.160372994141053,19240.783811789952,0.02500009536743164
48,1,9.456488942930477,20196.895682728908,0.020999908447265625
49,1,1.4493531576200722,1454.6994333567905,0.021000146865844727
50,1,4.007001132180538,4031.162997180302,0.017999887466430664
51,1,3.848026360223822,8490.378336713737,0.019999980926513672
51,1,5.696260854819475,15510.480958972379,0.02200007438659668
51,1,6.382654644454227,106676.96199331443,0.03599977493286133
51,1,3.1620610429788747,6378.890854535993,0.021000146865844727
51,1,8.731808248623803,664706.5421607882,0.03299999237060547
26,1,2.072711738283125,2081.09271356333,0.01699995994567871
29,1,2.026858005732231,2033.721563908231,0.014999866485595703
31,1,1.8898373910684565,1894.7030654599555,0.01900005340576172
32,1,1.8332780257865995,1841.602988994499,0.018000125885009766
33,1,6.071675719097993,13022.973416538805,0.020999908447265625
35,1,10.827224642870455,25808.976468572942,0.018999814987182617
36,1,5.857997517435433,8971.585484905545,0.020999908447265625
36,1,4.240100373422149,4264.791364672689,0.01699995994567871
37,1,1.964708797046266,1973.157668135062,0.018000125885009766
37,1,9.44318902666874,1.362971075002955e6,0.02200007438659668
41,1,4.616797970887454,6063.313630729322,0.01900005340576172
41,1,5.756003695215171,10620.058367911231,0.019999980926513672
